,Date,Duration,Distance,id,Game Day,Days Before Match,Days After Match
1346,2021-01-20 00:00:00,105.449996948242,8691.760482788091,213,1,0,0
194,2021-01-25 00:00:00,104.150001525879,8081.041446685791,213,1,0,0
514,2021-01-31 00:00:00,110.96666717529301,10776.1731567383,213,1,0,0
1397,2021-02-06 00:00:00,116.933334350586,11519.511734008798,213,1,0,0
1062,2021-02-09 00:00:00,55.766666412353494,5309.58863830566,213,1,0,0
74,2021-02-14 00:00:00,112.633331298828,9576.41464233399,213,1,0,0
748,2021-02-19 00:00:00,6.31066703796387,965.631372805719,213,1,0,0
735,2021-02-27 00:00:00,106.400001525879,10071.972076416,213,1,0,0
1241,2021-03-06 00:00:00,106.349998474121,10180.1146240234,213,1,0,0
1795,2018-08-31 00:00:00,12.8406667709351,3832.57693481445,214,1,0,0
1758,2018-09-22 00:00:00,25.8993320465088,4180.01145935059,214,1,0,0
1294,2018-10-31 00:00:00,109.816665649414,8726.98794555664,214,1,0,0
684,2018-11-10 00:00:00,3.0,1932.2816619873001,214,1,0,0
1205,2019-01-09 00:00:00,84.0,8062.119293212891,214,1,0,0
1733,2018-08-19 00:00:00,28.376001358032198,4673.1396484375,385,1,0,0
1791,2018-08-24 00:00:00,88.9413299560547,8301.62338256836,385,1,0,0
1722,2018-08-31 00:00:00,62.16999816894529,5309.0094909668,385,1,0,0
1776,2018-09-22 00:00:00,5.05466651916504,2103.62088394165,385,1,0,0
601,2018-10-31 00:00:00,109.816665649414,8254.748901367191,385,1,0,0
532,2018-12-04 00:00:00,112.816665649414,6723.5051574706995,385,1,0,0
956,2019-01-09 00:00:00,84.0,8444.359985351559,385,1,0,0
1768,2018-08-19 00:00:00,107.147338867188,12520.033943176299,386,1,0,0
1705,2018-08-24 00:00:00,113.24932861328101,11655.8393096924,386,1,0,0
1781,2018-08-31 00:00:00,112.23666381835899,11376.5957336426,386,1,0,0
1749,2018-09-07 00:00:00,110.0,12198.5018022593,386,1,0,0
1698,2018-09-10 00:00:00,110.0,12698.453417961598,386,1,0,0
1742,2018-09-16 00:00:00,116.079330444336,14362.984100341799,386,1,0,0
1727,2018-09-27 00:00:00,112.133331298828,11854.664428710901,386,1,0,0
1738,2018-10-01 00:00:00,110.016670227051,11778.7585296631,386,1,0,0
1719,2018-10-06 00:00:00,109.254669189453,11326.3697967529,386,1,0,0
1777,2018-10-11 00:00:00,110.0,12853.3638661477,386,1,0,0
1778,2018-10-14 00:00:00,110.0,11375.7472389648,386,1,0,0
1311,2018-10-21 00:00:00,110.0,12073.5104751587,386,1,0,0
1630,2018-10-28 00:00:00,110.0,11894.931427002,386,1,0,0
203,2018-10-31 00:00:00,108.849998474121,11857.3205718994,386,1,0,0
528,2018-11-04 00:00:00,110.0,11069.229598999,386,1,0,0
595,2018-11-10 00:00:00,110.0,11564.819152832,386,1,0,0
384,2018-11-17 00:00:00,110.0,10901.377508809599,386,1,0,0
1285,2018-11-20 00:00:00,110.0,10911.2754094268,386,1,0,0
649,2018-11-25 00:00:00,110.0,10781.1894817352,386,1,0,0
652,2018-12-01 00:00:00,110.0,11674.7577819824,386,1,0,0
1343,2018-12-07 00:00:00,110.0,13330.614562988301,386,1,0,0
1595,2018-12-21 00:00:00,110.0,13177.8544921875,386,1,0,0
835,2019-01-06 00:00:00,110.0,11345.4820098877,386,1,0,0
162,2019-01-12 00:00:00,110.0,11360.6070022583,386,1,0,0
363,2019-01-15 00:00:00,64.0,5568.83432006836,386,1,0,0
1071,2019-01-18 00:00:00,110.0,10977.9319458008,386,1,0,0
385,2019-01-22 00:00:00,110.0,11241.1375732422,386,1,0,0
1203,2019-01-26 00:00:00,81.0,7998.088897705079,386,1,0,0
552,2019-01-29 00:00:00,110.0,12168.696746826201,386,1,0,0
1348,2019-02-02 00:00:00,110.0,12398.0739898682,386,1,0,0
492,2019-02-09 00:00:00,110.0,11683.2771606445,386,1,0,0
1547,2019-02-15 00:00:00,110.0,13330.323165893602,386,1,0,0
433,2019-02-23 00:00:00,110.0,11269.7970428467,386,1,0,0
1198,2019-03-03 00:00:00,110.0,11834.2439880371,386,1,0,0
992,2019-03-09 00:00:00,110.0,11137.0353851318,386,1,0,0
993,2019-03-17 00:00:00,110.0,10512.1344299316,386,1,0,0
1681,2019-03-20 00:00:00,103.0,10241.488171904,386,1,0,0
622,2019-03-25 00:00:00,110.0,10896.9071502686,386,1,0,0
1398,2019-03-30 00:00:00,110.0,10837.0377197266,386,1,0,0
21,2019-04-02 00:00:00,110.0,10943.4097900391,386,1,0,0
1501,2019-04-07 00:00:00,110.0,10806.983795166,386,1,0,0
456,2019-04-14 00:00:00,110.0,10383.942626953101,386,1,0,0
907,2019-04-21 00:00:00,110.0,10996.830062866202,386,1,0,0
149,2019-04-25 00:00:00,110.0,11666.5009460449,386,1,0,0
1387,2019-04-28 00:00:00,110.0,10677.9627532959,386,1,0,0
779,2019-05-05 00:00:00,100.0,10409.8478088379,386,1,0,0
131,2019-05-12 00:00:00,110.0,11632.493179321298,386,1,0,0
1566,2019-05-18 00:00:00,110.0,11125.315765380901,386,1,0,0
730,2019-06-07 00:00:00,110.0,10978.9511309791,386,1,0,0
86,2019-06-10 00:00:00,110.0,10738.5534771065,386,1,0,0
545,2019-07-21 00:00:00,64.0,5361.21189498901,386,1,0,0
354,2019-07-27 00:00:00,30.0,4840.5668888092,386,1,0,0
442,2019-08-24 00:00:00,18.033332824707,1449.8171157836903,386,1,0,0
443,2019-08-24 00:00:00,41.0,4447.92861175537,386,1,0,0
814,2019-09-07 00:00:00,110.0,10869.5007080511,386,1,0,0
1682,2019-09-15 00:00:00,101.0,10578.7074890137,386,1,0,0
87,2019-09-22 00:00:00,110.0,10796.5839538574,386,1,0,0
1603,2019-09-25 00:00:00,110.0,12397.687484741202,386,1,0,0
1189,2019-09-28 00:00:00,110.0,11439.2518005371,386,1,0,0
553,2019-10-03 00:00:00,11.0,1555.6916885376002,386,1,0,0
862,2019-10-06 00:00:00,110.0,11118.346755981398,386,1,0,0
297,2019-10-10 00:00:00,80.0,7968.447782276071,386,1,0,0
674,2019-10-14 00:00:00,110.0,10835.497510016801,386,1,0,0
444,2019-10-19 00:00:00,110.0,10866.2179870605,386,1,0,0
546,2019-10-24 00:00:00,110.0,11139.914428710901,386,1,0,0
547,2019-10-24 00:00:00,33.0166664123535,1541.08163642883,386,1,0,0
341,2019-10-27 00:00:00,110.0,12108.586303710901,386,1,0,0
1660,2019-10-31 00:00:00,17.1833324432373,1291.57908809185,386,1,0,0
1661,2019-10-31 00:00:00,110.0,10970.4744415283,386,1,0,0
364,2019-11-03 00:00:00,13.0,1993.38441467285,386,1,0,0
1604,2019-11-07 00:00:00,110.0,10738.700668335,386,1,0,0
623,2019-11-10 00:00:00,110.0,10756.0899963379,386,1,0,0
101,2019-11-14 00:00:00,110.0,10942.2846617216,386,1,0,0
1277,2019-11-17 00:00:00,91.0,8944.00781056526,386,1,0,0
1047,2019-11-24 00:00:00,110.0,11407.2220001221,386,1,0,0
212,2019-12-01 00:00:00,110.0,10972.8096008301,386,1,0,0
1662,2019-12-08 00:00:00,116.800003051758,12180.413696289099,386,1,0,0
554,2019-12-12 00:00:00,110.0,10727.1107635498,386,1,0,0
1157,2019-12-15 00:00:00,110.0,11015.170791626,386,1,0,0
1011,2019-12-21 00:00:00,110.0,11544.2902069092,386,1,0,0
298,2020-01-04 00:00:00,110.0,11073.196014404299,386,1,0,0
750,2020-01-11 00:00:00,110.0,11557.7732543945,386,1,0,0
1578,2020-01-17 00:00:00,110.0,11786.247497558601,386,1,0,0
1579,2020-01-17 00:00:00,17.483333587646502,1362.66557002068,386,1,0,0
683,2020-01-26 00:00:00,110.0,11088.692749023401,386,1,0,0
959,2020-02-02 00:00:00,110.0,10772.8672332764,386,1,0,0
1012,2020-02-08 00:00:00,104.0,10334.3919372559,386,1,0,0
836,2020-02-15 00:00:00,110.0,11451.5237579346,386,1,0,0
1099,2020-02-20 00:00:00,110.0,11352.979095458999,386,1,0,0
941,2020-02-23 00:00:00,110.0,10090.5196990967,386,1,0,0
815,2020-02-27 00:00:00,110.0,5524.9247951507605,386,1,0,0
141,2020-03-01 00:00:00,110.0,11972.542953491202,386,1,0,0
142,2020-03-07 00:00:00,25.1166667938232,1317.3742673397098,386,1,0,0
143,2020-03-07 00:00:00,110.0,10973.733001709,386,1,0,0
239,2020-06-16 00:00:00,110.0,11110.0128936768,386,1,0,0
768,2020-06-20 00:00:00,16.0,1931.8761672973603,386,1,0,0
863,2020-06-23 00:00:00,98.0,9741.61929321289,386,1,0,0
1259,2020-06-29 00:00:00,110.0,11174.1520233154,386,1,0,0
1260,2020-06-29 00:00:00,17.3999996185303,1318.31601905823,386,1,0,0
229,2020-07-02 00:00:00,17.266666412353498,1340.34737300873,386,1,0,0
230,2020-07-02 00:00:00,110.0,11542.8404083252,386,1,0,0
850,2020-07-05 00:00:00,110.0,13659.376342773401,386,1,0,0
731,2020-07-08 00:00:00,16.4500007629395,1332.78214478493,386,1,0,0
732,2020-07-08 00:00:00,110.0,10958.5787811279,386,1,0,0
348,2020-07-13 00:00:00,110.0,12343.1627349854,386,1,0,0
481,2020-07-16 00:00:00,76.0,7087.608512878421,386,1,0,0
482,2020-07-16 00:00:00,17.3166675567627,1266.7410609722099,386,1,0,0
1483,2020-07-19 00:00:00,110.0,13405.163757324199,386,1,0,0
1404,2020-09-03 00:00:00,100.0,9812.319214495341,386,1,0,0
864,2020-09-06 00:00:00,76.0,7629.2359672108305,386,1,0,0
932,2020-09-12 00:00:00,107.933334350586,12285.7517547607,386,1,0,0
851,2020-09-19 00:00:00,111.866668701172,10467.117919921899,386,1,0,0
631,2020-09-26 00:00:00,111.233329772949,12462.663635253899,386,1,0,0
1028,2020-09-29 00:00:00,110.78333282470699,11669.826538085901,386,1,0,0
1013,2020-10-03 00:00:00,77.283332824707,7352.74520874023,386,1,0,0
1204,2020-10-08 00:00:00,95.0,9443.8181800804,386,1,0,0
1227,2020-10-14 00:00:00,110.0,11026.871664496999,386,1,0,0
733,2020-10-17 00:00:00,113.833335876465,11234.039367675801,386,1,0,0
1484,2020-10-25 00:00:00,86.6833343505859,6880.89443969727,386,1,0,0
94,2020-11-01 00:00:00,80.7666702270508,7816.0807723999,386,1,0,0
607,2020-11-08 00:00:00,110.766670227051,11234.9609680176,386,1,0,0
865,2020-11-12 00:00:00,85.0,8509.12059424007,386,1,0,0
1539,2020-11-15 00:00:00,77.0,7687.947590637209,386,1,0,0
262,2020-11-18 00:00:00,61.0,6070.9012477528,386,1,0,0
1405,2020-12-05 00:00:00,66.88333129882811,4463.989215850829,386,1,0,0
1485,2020-12-12 00:00:00,106.616668701172,10499.6267547607,386,1,0,0
299,2020-12-20 00:00:00,114.366668701172,11088.683837890601,386,1,0,0
1076,2020-12-23 00:00:00,111.21666717529301,11095.9405822754,386,1,0,0
71,2020-12-30 00:00:00,111.933334350586,11398.593078613301,386,1,0,0
1605,2021-01-02 00:00:00,113.733329772949,8348.07830810547,386,1,0,0
972,2021-01-11 00:00:00,82.3053283691406,7554.903324129749,386,1,0,0
805,2021-01-20 00:00:00,113.349998474121,11659.980712890601,386,1,0,0
639,2021-01-25 00:00:00,110.166664123535,6686.11082077026,386,1,0,0
947,2021-01-31 00:00:00,110.96666717529301,10533.634254455601,386,1,0,0
1548,2021-02-06 00:00:00,116.933334350586,12963.030578613301,386,1,0,0
125,2021-02-09 00:00:00,109.150001525879,11558.858291626,386,1,0,0
150,2021-02-14 00:00:00,112.633331298828,7352.706695556641,386,1,0,0
918,2021-02-19 00:00:00,106.616668701172,10917.7732543945,386,1,0,0
1328,2021-02-27 00:00:00,115.099998474121,11124.691192627,386,1,0,0
529,2021-03-06 00:00:00,105.116668701172,9417.44886779785,386,1,0,0
1036,2021-03-13 00:00:00,114.25,11683.331481933601,386,1,0,0
1772,2018-09-16 00:00:00,21.644666671752898,5692.077547073361,387,1,0,0
1755,2018-09-22 00:00:00,17.28733253479,4064.08090209961,387,1,0,0
1212,2018-10-28 00:00:00,11.0,1445.5974693298301,387,1,0,0
1549,2018-10-31 00:00:00,49.8166656494141,10238.0188446045,387,1,0,0
95,2018-11-25 00:00:00,5.0,170.90890502929702,387,1,0,0
1461,2018-12-01 00:00:00,8.0,126.181988835335,387,1,0,0
1073,2018-12-04 00:00:00,112.233329772949,11607.162025451698,387,1,0,0
391,2018-12-07 00:00:00,26.0,3023.56643676758,387,1,0,0
1190,2018-12-15 00:00:00,110.0,11291.138168335,387,1,0,0
400,2019-01-09 00:00:00,110.0,11231.0800704956,387,1,0,0
407,2019-01-12 00:00:00,85.0,10862.5323486328,387,1,0,0
1088,2019-01-18 00:00:00,110.0,10935.450683593801,387,1,0,0
807,2019-01-22 00:00:00,13.0,29.1263374090195,387,1,0,0
1344,2019-01-26 00:00:00,29.0,3125.54978990555,387,1,0,0
1059,2019-01-29 00:00:00,93.0,10880.0581970215,387,1,0,0
1089,2019-02-15 00:00:00,12.0,2227.3407247066502,387,1,0,0
693,2019-02-23 00:00:00,11.0,1356.82710266113,387,1,0,0
1529,2019-03-03 00:00:00,20.0,1711.0431804657,387,1,0,0
151,2019-04-02 00:00:00,95.0,5829.29563903809,387,1,0,0
632,2019-05-05 00:00:00,9.425333976745609,1304.1463871978199,387,1,0,0
754,2018-10-21 00:00:00,3.0,910.0529642105099,388,1,0,0
855,2018-12-04 00:00:00,112.233329772949,10098.933013916,388,1,0,0
796,2019-01-09 00:00:00,110.0,10790.439682006801,388,1,0,0
1166,2019-01-15 00:00:00,110.0,10769.017578125,388,1,0,0
137,2019-02-02 00:00:00,110.0,11697.9274139404,388,1,0,0
1556,2019-02-15 00:00:00,2.0,801.0440975427631,388,1,0,0
89,2019-04-07 00:00:00,5.0,49.195217609405496,388,1,0,0
1235,2019-04-21 00:00:00,110.0,10164.8745880127,388,1,0,0
591,2019-04-25 00:00:00,110.0,10087.24609375,388,1,0,0
346,2019-04-28 00:00:00,44.0,4482.40666198731,388,1,0,0
706,2019-07-21 00:00:00,64.0,4997.75088500977,388,1,0,0
755,2019-07-27 00:00:00,110.0,11064.6171875,388,1,0,0
1384,2019-08-07 00:00:00,37.0,5618.47135925293,388,1,0,0
1754,2018-09-16 00:00:00,30.0633335113525,5513.3723449706995,389,1,0,0
1732,2018-09-27 00:00:00,64.9166641235352,2182.4320602417,389,1,0,0
192,2018-10-21 00:00:00,110.0,11451.105926513701,389,1,0,0
97,2018-10-28 00:00:00,110.0,9474.48657226563,389,1,0,0
1392,2018-11-04 00:00:00,85.0,9600.528579711909,389,1,0,0
1670,2018-11-25 00:00:00,89.50933837890629,8767.27244505712,389,1,0,0
208,2018-12-01 00:00:00,69.0,6539.46932983398,389,1,0,0
1452,2018-12-04 00:00:00,112.816665649414,7280.604293823241,389,1,0,0
1463,2018-12-07 00:00:00,110.0,12925.6401367188,389,1,0,0
1453,2018-12-15 00:00:00,110.0,12429.2560424805,389,1,0,0
1454,2018-12-21 00:00:00,110.0,12932.185882568401,389,1,0,0
1085,2019-01-06 00:00:00,73.0,6156.73779296875,389,1,0,0
308,2019-01-09 00:00:00,110.0,9973.449935913091,389,1,0,0
1487,2019-01-12 00:00:00,88.0,12741.668487548799,389,1,0,0
396,2019-01-15 00:00:00,110.0,11083.320587158201,389,1,0,0
659,2019-01-22 00:00:00,37.0,4951.43576812744,389,1,0,0
435,2019-02-02 00:00:00,110.0,10847.2335205078,389,1,0,0
627,2019-02-09 00:00:00,110.0,10674.1796569824,389,1,0,0
1086,2019-02-15 00:00:00,110.0,12390.769775390601,389,1,0,0
216,2019-02-23 00:00:00,110.0,10485.0016479492,389,1,0,0
839,2019-03-03 00:00:00,110.0,11054.302429199199,389,1,0,0
16,2019-03-09 00:00:00,86.0,8014.682464599609,389,1,0,0
1498,2019-03-17 00:00:00,93.0,10611.7343444824,389,1,0,0
1416,2019-03-30 00:00:00,72.0,6468.929069519039,389,1,0,0
1624,2019-04-02 00:00:00,82.0,8625.37991333008,389,1,0,0
1118,2019-04-07 00:00:00,39.0,4369.96915435791,389,1,0,0
1054,2019-05-05 00:00:00,91.0,8284.40385437012,389,1,0,0
1298,2019-05-12 00:00:00,90.0,9905.71783447266,389,1,0,0
424,2019-05-18 00:00:00,110.0,9187.90837097168,389,1,0,0
1470,2019-01-06 00:00:00,21.0,2476.09002304077,409,1,0,0
42,2019-01-09 00:00:00,110.0,11047.5314178467,409,1,0,0
1639,2019-01-12 00:00:00,25.0,4218.57479476929,409,1,0,0
1388,2019-01-15 00:00:00,97.0,10392.6725463867,409,1,0,0
1357,2019-01-18 00:00:00,9.0,851.377082824707,409,1,0,0
43,2019-01-26 00:00:00,38.0,3738.6317214965798,409,1,0,0
386,2019-02-02 00:00:00,100.0,11452.006134033201,409,1,0,0
231,2019-02-09 00:00:00,86.0,8422.31256103516,409,1,0,0
1567,2019-04-25 00:00:00,8.84866619110107,1358.98653105496,409,1,0,0
1613,2019-04-28 00:00:00,33.0,3325.08917999268,409,1,0,0
49,2019-05-12 00:00:00,19.542667388915998,2240.05936478518,409,1,0,0
63,2019-05-18 00:00:00,27.9566669464111,3299.09012980384,409,1,0,0
1402,2020-06-12 00:00:00,10.0,1886.8460350036603,510,1,0,0
1688,2020-06-23 00:00:00,87.0,8461.1999206543,510,1,0,0
413,2020-06-29 00:00:00,17.6833324432373,1189.4962666034698,510,1,0,0
414,2020-06-29 00:00:00,83.0,8495.83474731445,510,1,0,0
1395,2020-07-02 00:00:00,17.266666412353498,1255.17599201202,510,1,0,0
1396,2020-07-02 00:00:00,26.0,3179.74842071533,510,1,0,0
777,2020-07-05 00:00:00,8.0,1693.51350784302,510,1,0,0
115,2020-07-08 00:00:00,16.4500007629395,1196.28405189514,510,1,0,0
116,2020-07-08 00:00:00,26.0,3958.6281967163104,510,1,0,0
1209,2020-07-13 00:00:00,12.0,2258.0691757202103,510,1,0,0
1490,2020-07-16 00:00:00,17.3166675567627,1124.45506477356,510,1,0,0
1491,2020-07-16 00:00:00,99.0,10012.4667358398,510,1,0,0
428,2020-07-19 00:00:00,22.0,3265.83144760132,510,1,0,0
100,2019-07-21 00:00:00,64.0,5604.550346374511,668,1,0,0
57,2019-08-07 00:00:00,73.0,7082.76694488525,668,1,0,0
1152,2019-07-21 00:00:00,64.0,5454.241104125979,943,1,0,0
449,2019-07-27 00:00:00,110.0,10465.0927276611,943,1,0,0
871,2019-08-07 00:00:00,24.0,5430.34944152832,943,1,0,0
801,2019-07-27 00:00:00,80.0,8945.241607666021,944,1,0,0
626,2019-08-07 00:00:00,86.0,8391.74526977539,944,1,0,0
837,2019-08-18 00:00:00,110.0,10937.6457443237,944,1,0,0
838,2019-08-18 00:00:00,17.483333587646502,1322.31403923035,944,1,0,0
133,2019-08-24 00:00:00,29.0,5292.66059875488,944,1,0,0
134,2019-08-24 00:00:00,18.033332824707,1402.71933746338,944,1,0,0
205,2019-08-31 00:00:00,110.0,11118.6094055176,944,1,0,0
740,2019-09-15 00:00:00,110.0,9920.3722076416,944,1,0,0
615,2019-09-19 00:00:00,110.0,10611.6382751465,944,1,0,0
608,2019-09-22 00:00:00,110.0,9923.65805053711,944,1,0,0
264,2019-09-25 00:00:00,77.2280006408691,6473.54438390214,944,1,0,0
1216,2019-09-28 00:00:00,61.0,5070.18933105469,944,1,0,0
342,2019-10-03 00:00:00,110.0,10907.5756072998,944,1,0,0
479,2019-10-06 00:00:00,61.0,4843.17542266846,944,1,0,0
15,2019-10-12 00:00:00,64.0,5900.448246655239,944,1,0,0
1245,2019-10-19 00:00:00,110.0,9898.00946044922,944,1,0,0
1540,2019-10-24 00:00:00,33.0166664123535,1432.86506867409,944,1,0,0
1541,2019-10-24 00:00:00,110.0,10960.3159332275,944,1,0,0
1217,2019-10-27 00:00:00,67.0,5834.18334960938,944,1,0,0
866,2019-10-31 00:00:00,17.1833324432373,1290.8173606991802,944,1,0,0
867,2019-10-31 00:00:00,110.0,10691.9891052246,944,1,0,0
96,2019-11-03 00:00:00,110.0,10496.9902877808,944,1,0,0
1616,2019-11-07 00:00:00,28.0,3265.2206993103005,944,1,0,0
392,2019-11-10 00:00:00,110.0,10491.6376190186,944,1,0,0
655,2019-11-28 00:00:00,110.0,10816.2302474976,944,1,0,0
1411,2019-12-01 00:00:00,88.0,8213.4761505127,944,1,0,0
0,2019-12-08 00:00:00,116.800003051758,11367.5528564453,944,1,0,0
1199,2019-12-12 00:00:00,110.0,10050.3431854248,944,1,0,0
995,2019-12-15 00:00:00,21.0,2430.98196029663,944,1,0,0
763,2019-12-21 00:00:00,91.0,9915.18070983887,944,1,0,0
1486,2020-01-04 00:00:00,96.0,8570.89286804199,944,1,0,0
793,2020-01-11 00:00:00,110.0,10970.2065582275,944,1,0,0
1446,2020-01-17 00:00:00,31.0,3817.5374526977503,944,1,0,0
1447,2020-01-17 00:00:00,17.483333587646502,1266.85138654709,944,1,0,0
816,2020-01-26 00:00:00,100.0,10091.1688232422,944,1,0,0
1435,2020-02-02 00:00:00,107.0,11784.6348953247,944,1,0,0
1436,2020-02-08 00:00:00,76.0,7647.49761962891,944,1,0,0
556,2020-02-15 00:00:00,110.0,10389.2865753174,944,1,0,0
741,2020-02-20 00:00:00,110.0,11126.021438598602,944,1,0,0
35,2020-02-23 00:00:00,86.0,8406.15924072266,944,1,0,0
895,2020-02-27 00:00:00,110.0,11875.0819396973,944,1,0,0
164,2020-03-07 00:00:00,110.0,11201.611663818401,944,1,0,0
165,2020-03-07 00:00:00,25.1166667938232,1262.1866874694801,944,1,0,0
499,2020-06-12 00:00:00,99.0,9194.64914321899,944,1,0,0
1581,2020-06-16 00:00:00,61.0,5469.4236907959,944,1,0,0
548,2020-06-20 00:00:00,16.0,1980.2345304489102,944,1,0,0
36,2020-06-23 00:00:00,79.0,8561.978584289549,944,1,0,0
742,2020-06-29 00:00:00,83.0,8198.26225280762,944,1,0,0
743,2020-06-29 00:00:00,17.6833324432373,1261.2210149764999,944,1,0,0
1494,2020-07-02 00:00:00,110.0,10881.985168457,944,1,0,0
1495,2020-07-02 00:00:00,17.266666412353498,1285.10213249922,944,1,0,0
609,2020-07-05 00:00:00,110.0,10439.3061065674,944,1,0,0
1512,2020-07-08 00:00:00,16.4500007629395,1219.32159614563,944,1,0,0
1513,2020-07-08 00:00:00,112.0,10177.6913299561,944,1,0,0
1551,2020-07-16 00:00:00,107.0,10182.1311645508,944,1,0,0
1552,2020-07-16 00:00:00,17.3166675567627,1166.92359828949,944,1,0,0
686,2020-09-19 00:00:00,116.733329772949,10130.4269104004,944,1,0,0
196,2020-09-26 00:00:00,108.14333343505899,9806.81399313173,944,1,0,0
240,2020-09-29 00:00:00,109.883331298828,10165.8147735596,944,1,0,0
650,2020-10-03 00:00:00,106.183334350586,10739.2655181885,944,1,0,0
1514,2020-10-17 00:00:00,117.449996948242,10868.0693206787,944,1,0,0
1582,2020-10-25 00:00:00,86.61666870117192,6693.32917022705,944,1,0,0
1652,2020-11-01 00:00:00,80.6333312988281,7454.931610107421,944,1,0,0
265,2020-11-08 00:00:00,110.766670227051,10897.2003173828,944,1,0,0
408,2020-11-22 00:00:00,75.5979995727539,7016.26681003337,944,1,0,0
562,2020-11-29 00:00:00,56.049999237060604,1194.09796905518,944,1,0,0
1472,2020-12-05 00:00:00,95.5,8647.33451843262,944,1,0,0
458,2020-12-12 00:00:00,113.233329772949,11024.7239837646,944,1,0,0
1617,2020-12-20 00:00:00,114.366668701172,11014.3086853027,944,1,0,0
1665,2020-12-23 00:00:00,108.213333129883,9722.27549764622,944,1,0,0
300,2021-01-02 00:00:00,55.3833351135254,5493.8102645874,944,1,0,0
500,2021-01-05 00:00:00,117.016670227051,11210.2598724365,944,1,0,0
694,2021-01-11 00:00:00,2.57133340835571,1066.7713068555302,944,1,0,0
349,2021-01-20 00:00:00,113.349998474121,11272.3995666504,944,1,0,0
1228,2021-01-25 00:00:00,110.166664123535,8731.114341735842,944,1,0,0
817,2021-02-06 00:00:00,116.933334350586,12321.652618408201,944,1,0,0
1531,2021-02-14 00:00:00,112.633331298828,10454.8146438599,944,1,0,0
104,2021-02-19 00:00:00,111.266670227051,9814.95668029785,944,1,0,0
1358,2021-02-27 00:00:00,106.300003051758,9664.6745300293,944,1,0,0
885,2021-03-06 00:00:00,105.016670227051,9837.54095458984,944,1,0,0
1473,2021-03-13 00:00:00,109.116668701172,8575.26822662354,944,1,0,0
620,2019-07-21 00:00:00,61.0,6082.20703125,945,1,0,0
279,2019-07-27 00:00:00,41.0,4808.53591918945,945,1,0,0
1004,2019-08-07 00:00:00,37.0,4724.09837341309,945,1,0,0
859,2019-08-18 00:00:00,110.0,10338.0592651367,945,1,0,0
860,2019-08-18 00:00:00,17.483333587646502,1243.0288643837,945,1,0,0
984,2019-08-24 00:00:00,110.0,10874.780456543,945,1,0,0
985,2019-08-24 00:00:00,18.033332824707,1480.07537746429,945,1,0,0
1057,2019-08-31 00:00:00,110.0,10852.914855957,945,1,0,0
559,2019-09-06 00:00:00,110.0,10720.4922438915,945,1,0,0
1408,2019-09-10 00:00:00,110.0,10479.483968065799,945,1,0,0
91,2019-09-15 00:00:00,110.0,10672.1540222168,945,1,0,0
534,2019-09-19 00:00:00,18.0,3172.9619712829603,945,1,0,0
1187,2019-09-22 00:00:00,104.0,10054.032958984399,945,1,0,0
1224,2019-09-25 00:00:00,110.0,9658.50390625,945,1,0,0
1316,2019-09-28 00:00:00,110.0,10297.9041137695,945,1,0,0
117,2019-10-03 00:00:00,19.0,2508.50099945068,945,1,0,0
84,2019-10-06 00:00:00,110.0,10851.3559265137,945,1,0,0
603,2019-10-10 00:00:00,30.0,2919.40056349048,945,1,0,0
1020,2019-10-15 00:00:00,94.0,9043.679483077009,945,1,0,0
937,2019-10-19 00:00:00,110.0,10191.323974609399,945,1,0,0
535,2019-10-24 00:00:00,33.0166664123535,2340.45128631592,945,1,0,0
536,2019-10-24 00:00:00,26.0,3039.05805206299,945,1,0,0
1225,2019-10-27 00:00:00,110.0,12511.8914794922,945,1,0,0
798,2019-10-31 00:00:00,110.0,10531.5898132324,945,1,0,0
799,2019-10-31 00:00:00,17.1833324432373,1217.6051959991498,945,1,0,0
1341,2019-11-03 00:00:00,110.0,10832.4542999268,945,1,0,0
178,2019-11-10 00:00:00,110.0,10359.367919921899,945,1,0,0
1374,2019-11-19 00:00:00,61.0,5891.3331529795805,945,1,0,0
201,2019-11-24 00:00:00,93.0,7637.684051513671,945,1,0,0
261,2019-11-28 00:00:00,9.0,2700.58937072754,945,1,0,0
612,2019-12-01 00:00:00,110.0,9909.19512939453,945,1,0,0
1139,2019-12-08 00:00:00,116.800003051758,11593.3553161621,945,1,0,0
476,2019-12-12 00:00:00,110.0,10320.7442016602,945,1,0,0
184,2019-12-15 00:00:00,100.0,10959.5154724121,945,1,0,0
129,2019-12-21 00:00:00,110.0,10788.3643493652,945,1,0,0
584,2020-01-04 00:00:00,110.0,10849.9320678711,945,1,0,0
914,2020-01-11 00:00:00,110.0,11158.73046875,945,1,0,0
938,2020-01-17 00:00:00,104.0,10190.875488281301,945,1,0,0
939,2020-01-17 00:00:00,17.483333587646502,1245.98997116089,945,1,0,0
560,2020-01-26 00:00:00,110.0,10743.7242126465,945,1,0,0
969,2020-02-02 00:00:00,110.0,11783.0030212402,945,1,0,0
118,2020-02-08 00:00:00,110.0,10875.2306518555,945,1,0,0
1459,2020-02-15 00:00:00,110.0,10943.764404296899,945,1,0,0
520,2020-02-20 00:00:00,104.0,10592.5930786133,945,1,0,0
1109,2020-02-23 00:00:00,110.0,10676.9476318359,945,1,0,0
1509,2020-02-27 00:00:00,109.0,6599.41746807098,945,1,0,0
829,2020-03-07 00:00:00,110.0,11190.658508300801,945,1,0,0
