"Date","Duration","Distance","id"
"2021-01-05 00:00:00",68.3833312988281,6102.33023071289,945
"2020-06-29 00:00:00",17.6833324432373,1307.21929478645,1003
"2019-10-19 00:00:00",110,9045.32623291016,50
"2021-01-02 00:00:00",113.733329772949,10431.829574585,98
"2021-01-11 00:00:00",113.395332336426,11485.6632500813,213
"2019-11-03 00:00:00",83,8523.2878112793,1004
"2019-01-12 00:00:00",20.2446670532227,2408.616891427,45
"2021-01-25 00:00:00",110.166664123535,11320.0139923096,39
"2020-03-07 00:00:00",110,9280.64775085449,50
"2020-03-07 00:00:00",24.9500007629395,1262.64610958099,50
"2021-03-06 00:00:00",61.5499992370606,2320.12660312653,57
"2020-06-23 00:00:00",98,9797.73424530029,213
"2020-09-29 00:00:00",110.783332824707,11372.1703186035,945
"2020-12-12 00:00:00",113.233329772949,10376.7386474609,1005
"2018-11-10 00:00:00",79.3880004882813,7481.38950001035,41
"2020-09-26 00:00:00",111.233329772949,12167.3765411377,39
"2020-09-12 00:00:00",62.5666656494141,3682.59467315674,50
"2021-03-13 00:00:00",113.199996948242,10728.6439819336,69
"2018-11-25 00:00:00",110,11353.3837280273,213
"2019-02-09 00:00:00",12,3.19688618183136,41
"2020-11-01 00:00:00",116.199996948242,11515.5130462647,39
"2020-10-25 00:00:00",63.1500015258789,4267.25350952149,1003
"2019-04-07 00:00:00",110,8647.41341400146,50
"2020-12-23 00:00:00",71.8926658630371,6566.415597535,69
"2019-03-30 00:00:00",110,10420.4064941406,57
"2020-07-19 00:00:00",110,12238.934967041,51
"2020-07-19 00:00:00",110,12327.9287109375,44
"2021-02-19 00:00:00",111.266670227051,11853.6615905762,44
"2019-10-27 00:00:00",110,12108.5863037109,386
"2019-10-03 00:00:00",110,10907.5756072998,944
"2020-10-17 00:00:00",117.449996948242,12052.2148132324,39
"2021-02-09 00:00:00",109.150001525879,10334.4779052734,39
"2020-12-30 00:00:00",106.416664123535,10294.5168304443,1003
"2019-04-28 00:00:00",44,4482.40666198731,388
"2020-12-30 00:00:00",87.6500015258789,9695.50765991211,213
"2020-07-13 00:00:00",110,12343.1627349854,386
"2021-01-20 00:00:00",113.349998474121,11272.3995666504,944
"2020-07-16 00:00:00",17.3166675567627,1121.51377677917,58
"2020-07-16 00:00:00",11,1801.88555526733,58
"2020-02-23 00:00:00",110,9872.80804443359,96
"2019-04-21 00:00:00",110,10879.4105072021,44
